"","x"
"ENSMUSG00000101085",0
"ENSMUSG00000101086",0
"ENSMUSG00000101087",0
"ENSMUSG00000101088",0
"ENSMUSG00000101089",0
"ENSMUSG00000101090",0
"ENSMUSG00000101091",0
"ENSMUSG00000101092",0
"ENSMUSG00000101093",0
"ENSMUSG00000101094",0
"ENSMUSG00000101095",0
"ENSMUSG00000101096",0
"ENSMUSG00000101097",0
"ENSMUSG00000101098",0
"ENSMUSG00000101099",0
"ENSMUSG00000101100",0
"ENSMUSG00000101101",0
"ENSMUSG00000101102",5
"ENSMUSG00000101103",0
"ENSMUSG00000101104",0
"ENSMUSG00000101105",0
"ENSMUSG00000101106",0
"ENSMUSG00000101107",1
"ENSMUSG00000101108",0
"ENSMUSG00000101109",0
"ENSMUSG00000101110",0
"ENSMUSG00000101111",8
"ENSMUSG00000101112",0
"ENSMUSG00000101113",0
"ENSMUSG00000101114",0
"ENSMUSG00000101115",0
"ENSMUSG00000101116",1
"ENSMUSG00000101117",6
"ENSMUSG00000101118",0
"ENSMUSG00000101119",0
"ENSMUSG00000101120",0
"ENSMUSG00000101122",109
"ENSMUSG00000101123",0
"ENSMUSG00000101124",0
"ENSMUSG00000101125",0
"ENSMUSG00000101126",0
"ENSMUSG00000101127",0
"ENSMUSG00000101128",0
"ENSMUSG00000101129",7
"ENSMUSG00000101130",0
"ENSMUSG00000101131",0
"ENSMUSG00000101132",13
"ENSMUSG00000101133",94
"ENSMUSG00000101134",0
"ENSMUSG00000101135",97
"ENSMUSG00000101136",0
"ENSMUSG00000101137",0
"ENSMUSG00000101138",0
"ENSMUSG00000101139",0
"ENSMUSG00000101140",0
"ENSMUSG00000101141",0
"ENSMUSG00000101142",0
"ENSMUSG00000101143",0
"ENSMUSG00000101144",31
"ENSMUSG00000101145",0
"ENSMUSG00000101146",0
"ENSMUSG00000101147",0
"ENSMUSG00000101148",0
"ENSMUSG00000101149",0
"ENSMUSG00000101150",0
"ENSMUSG00000101151",0
"ENSMUSG00000101152",0
"ENSMUSG00000101153",0
"ENSMUSG00000101154",2
"ENSMUSG00000101155",0
"ENSMUSG00000101156",1
"ENSMUSG00000101157",0
"ENSMUSG00000101158",0
"ENSMUSG00000101159",0
"ENSMUSG00000101160",0
"ENSMUSG00000101161",0
"ENSMUSG00000101162",39
"ENSMUSG00000101163",0
"ENSMUSG00000101164",0
"ENSMUSG00000101166",24
"ENSMUSG00000101167",376
"ENSMUSG00000101168",73
"ENSMUSG00000101170",0
"ENSMUSG00000101171",1
"ENSMUSG00000101172",61
"ENSMUSG00000101173",0
"ENSMUSG00000101174",0
"ENSMUSG00000101177",0
"ENSMUSG00000101178",0
"ENSMUSG00000101179",0
"ENSMUSG00000101180",0
"ENSMUSG00000101181",0
"ENSMUSG00000101182",0
"ENSMUSG00000101183",1
"ENSMUSG00000101184",0
"ENSMUSG00000101185",0
"ENSMUSG00000101186",0
"ENSMUSG00000101188",437
"ENSMUSG00000101189",0
"ENSMUSG00000101190",0
"ENSMUSG00000101191",320
"ENSMUSG00000101192",0
"ENSMUSG00000101193",0
"ENSMUSG00000101194",0
"ENSMUSG00000101195",0
"ENSMUSG00000101196",0
"ENSMUSG00000101197",0
"ENSMUSG00000101198",0
"ENSMUSG00000101199",50
"ENSMUSG00000101200",0
"ENSMUSG00000101201",0
"ENSMUSG00000101202",0
"ENSMUSG00000101203",0
"ENSMUSG00000101204",0
"ENSMUSG00000101205",0
"ENSMUSG00000101206",0
"ENSMUSG00000101207",0
"ENSMUSG00000101208",1
"ENSMUSG00000101209",21
"ENSMUSG00000101210",108
"ENSMUSG00000101211",0
"ENSMUSG00000101212",0
"ENSMUSG00000101213",0
"ENSMUSG00000101214",16
"ENSMUSG00000101215",0
"ENSMUSG00000101216",0
"ENSMUSG00000101218",0
"ENSMUSG00000101219",24
"ENSMUSG00000101220",3
"ENSMUSG00000101221",0
"ENSMUSG00000101222",0
"ENSMUSG00000101223",922
"ENSMUSG00000101224",3
"ENSMUSG00000101225",1050
"ENSMUSG00000101226",0
"ENSMUSG00000101227",0
"ENSMUSG00000101228",0
"ENSMUSG00000101229",0
"ENSMUSG00000101230",0
"ENSMUSG00000101231",0
"ENSMUSG00000101232",0
"ENSMUSG00000101233",0
"ENSMUSG00000101234",0
"ENSMUSG00000101235",0
"ENSMUSG00000101236",4
"ENSMUSG00000101237",3
"ENSMUSG00000101238",0
"ENSMUSG00000101239",0
"ENSMUSG00000101240",0
"ENSMUSG00000101241",0
"ENSMUSG00000101242",0
"ENSMUSG00000101243",0
"ENSMUSG00000101244",0
"ENSMUSG00000101245",0
"ENSMUSG00000101246",0
"ENSMUSG00000101247",0
"ENSMUSG00000101248",0
"ENSMUSG00000101249",27
"ENSMUSG00000101250",0
"ENSMUSG00000101251",0
"ENSMUSG00000101252",0
"ENSMUSG00000101253",0
"ENSMUSG00000101254",0
"ENSMUSG00000101255",0
"ENSMUSG00000101256",0
"ENSMUSG00000101257",0
"ENSMUSG00000101258",35
"ENSMUSG00000101259",0
"ENSMUSG00000101260",0
"ENSMUSG00000101261",0
"ENSMUSG00000101262",39
"ENSMUSG00000101263",0
"ENSMUSG00000101264",5
"ENSMUSG00000101265",0
"ENSMUSG00000101266",0
"ENSMUSG00000101267",0
"ENSMUSG00000101268",2
"ENSMUSG00000101270",0
"ENSMUSG00000101271",0
"ENSMUSG00000101272",0
"ENSMUSG00000101273",0
"ENSMUSG00000101275",0
"ENSMUSG00000101276",0
"ENSMUSG00000101277",0
"ENSMUSG00000101278",0
"ENSMUSG00000101279",0
"ENSMUSG00000101280",0
"ENSMUSG00000101281",1
"ENSMUSG00000101282",0
"ENSMUSG00000101283",0
"ENSMUSG00000101284",0
"ENSMUSG00000101285",0
"ENSMUSG00000101286",0
"ENSMUSG00000101287",0
"ENSMUSG00000101288",0
"ENSMUSG00000101289",0
"ENSMUSG00000101290",0
"ENSMUSG00000101291",0
"ENSMUSG00000101292",0
"ENSMUSG00000101294",0
"ENSMUSG00000101295",389
"ENSMUSG00000101296",0
"ENSMUSG00000101297",0
"ENSMUSG00000101298",0
"ENSMUSG00000101299",0
"ENSMUSG00000101300",0
"ENSMUSG00000101301",0
"ENSMUSG00000101302",0
"ENSMUSG00000101303",0
"ENSMUSG00000101304",2
"ENSMUSG00000101305",0
"ENSMUSG00000101306",1
"ENSMUSG00000101307",0
"ENSMUSG00000101308",130
"ENSMUSG00000101309",13
"ENSMUSG00000101310",0
"ENSMUSG00000101311",0
"ENSMUSG00000101312",0
"ENSMUSG00000101313",0
"ENSMUSG00000101314",0
"ENSMUSG00000101315",0
"ENSMUSG00000101316",2
"ENSMUSG00000101317",0
"ENSMUSG00000101318",0
"ENSMUSG00000101319",0
"ENSMUSG00000101320",341
"ENSMUSG00000101321",0
"ENSMUSG00000101323",0
"ENSMUSG00000101324",1
"ENSMUSG00000101325",0
"ENSMUSG00000101326",0
"ENSMUSG00000101327",0
"ENSMUSG00000101328",8
"ENSMUSG00000101329",0
"ENSMUSG00000101330",1
"ENSMUSG00000101331",0
"ENSMUSG00000101332",0
"ENSMUSG00000101333",0
"ENSMUSG00000101334",0
"ENSMUSG00000101335",2075
"ENSMUSG00000101336",0
"ENSMUSG00000101337",45
"ENSMUSG00000101338",0
"ENSMUSG00000101339",0
"ENSMUSG00000101340",0
"ENSMUSG00000101341",0
"ENSMUSG00000101342",0
"ENSMUSG00000101343",0
"ENSMUSG00000101344",0
"ENSMUSG00000101345",0
"ENSMUSG00000101346",0
"ENSMUSG00000101347",0
"ENSMUSG00000101348",1
"ENSMUSG00000101349",0
"ENSMUSG00000101350",0
"ENSMUSG00000101351",0
"ENSMUSG00000101352",0
"ENSMUSG00000101353",0
"ENSMUSG00000101354",0
"ENSMUSG00000101355",222
"ENSMUSG00000101356",2
"ENSMUSG00000101357",76
"ENSMUSG00000101358",0
"ENSMUSG00000101359",0
"ENSMUSG00000101360",3
"ENSMUSG00000101361",0
"ENSMUSG00000101362",0
"ENSMUSG00000101363",2
"ENSMUSG00000101364",0
"ENSMUSG00000101365",303
"ENSMUSG00000101366",0
"ENSMUSG00000101367",0
"ENSMUSG00000101368",0
"ENSMUSG00000101369",0
"ENSMUSG00000101370",2
"ENSMUSG00000101371",6
"ENSMUSG00000101372",9
"ENSMUSG00000101373",0
"ENSMUSG00000101374",0
"ENSMUSG00000101375",0
"ENSMUSG00000101376",0
"ENSMUSG00000101377",0
"ENSMUSG00000101378",0
"ENSMUSG00000101379",0
"ENSMUSG00000101380",0
"ENSMUSG00000101381",0
"ENSMUSG00000101382",0
"ENSMUSG00000101383",0
"ENSMUSG00000101385",1
"ENSMUSG00000101386",0
"ENSMUSG00000101387",0
"ENSMUSG00000101388",0
"ENSMUSG00000101389",1
"ENSMUSG00000101390",0
"ENSMUSG00000101391",1
"ENSMUSG00000101392",29
"ENSMUSG00000101393",0
"ENSMUSG00000101394",2
"ENSMUSG00000101395",0
"ENSMUSG00000101396",0
"ENSMUSG00000101397",1
"ENSMUSG00000101398",0
"ENSMUSG00000101399",0
"ENSMUSG00000101400",11
"ENSMUSG00000101401",0
"ENSMUSG00000101402",0
"ENSMUSG00000101403",0
"ENSMUSG00000101404",0
"ENSMUSG00000101405",0
"ENSMUSG00000101406",0
"ENSMUSG00000101407",0
"ENSMUSG00000101408",0
"ENSMUSG00000101409",0
"ENSMUSG00000101410",1
"ENSMUSG00000101411",0
"ENSMUSG00000101412",0
"ENSMUSG00000101413",19
"ENSMUSG00000101414",0
"ENSMUSG00000101415",0
"ENSMUSG00000101416",0
"ENSMUSG00000101417",0
"ENSMUSG00000101418",0
"ENSMUSG00000101419",0
"ENSMUSG00000101420",0
"ENSMUSG00000101421",0
"ENSMUSG00000101422",0
"ENSMUSG00000101423",0
"ENSMUSG00000101424",0
"ENSMUSG00000101425",0
"ENSMUSG00000101426",0
"ENSMUSG00000101427",0
"ENSMUSG00000101428",0
"ENSMUSG00000101429",0
"ENSMUSG00000101431",365
"ENSMUSG00000101433",3
"ENSMUSG00000101434",0
"ENSMUSG00000101435",0
"ENSMUSG00000101436",0
"ENSMUSG00000101437",35
"ENSMUSG00000101438",36
"ENSMUSG00000101439",20
"ENSMUSG00000101440",0
"ENSMUSG00000101441",0
"ENSMUSG00000101442",0
"ENSMUSG00000101443",0
"ENSMUSG00000101444",0
"ENSMUSG00000101445",0
"ENSMUSG00000101446",0
"ENSMUSG00000101447",2
"ENSMUSG00000101448",0
"ENSMUSG00000101449",2
"ENSMUSG00000101450",177
"ENSMUSG00000101451",167
"ENSMUSG00000101452",163
"ENSMUSG00000101453",0
"ENSMUSG00000101454",0
"ENSMUSG00000101455",0
"ENSMUSG00000101456",0
"ENSMUSG00000101457",0
"ENSMUSG00000101459",0
"ENSMUSG00000101462",3
"ENSMUSG00000101463",0
"ENSMUSG00000101464",3
"ENSMUSG00000101465",0
"ENSMUSG00000101466",0
"ENSMUSG00000101467",0
"ENSMUSG00000101468",0
"ENSMUSG00000101469",0
"ENSMUSG00000101470",0
"ENSMUSG00000101471",0
"ENSMUSG00000101472",0
"ENSMUSG00000101473",0
"ENSMUSG00000101474",0
"ENSMUSG00000101475",0
"ENSMUSG00000101476",0
"ENSMUSG00000101477",2
"ENSMUSG00000101478",0
"ENSMUSG00000101479",0
"ENSMUSG00000101480",0
"ENSMUSG00000101481",1
"ENSMUSG00000101482",4
"ENSMUSG00000101483",0
"ENSMUSG00000101484",0
"ENSMUSG00000101486",0
"ENSMUSG00000101487",0
"ENSMUSG00000101489",0
"ENSMUSG00000101490",0
"ENSMUSG00000101491",0
"ENSMUSG00000101492",0
"ENSMUSG00000101493",365
"ENSMUSG00000101494",0
"ENSMUSG00000101495",0
"ENSMUSG00000101496",881
"ENSMUSG00000101497",0
"ENSMUSG00000101498",17
"ENSMUSG00000101499",0
"ENSMUSG00000101500",0
"ENSMUSG00000101501",11
"ENSMUSG00000101502",24
"ENSMUSG00000101503",0
"ENSMUSG00000101504",0
"ENSMUSG00000101505",24
"ENSMUSG00000101506",0
"ENSMUSG00000101507",0
"ENSMUSG00000101508",0
"ENSMUSG00000101509",1
"ENSMUSG00000101510",0
"ENSMUSG00000101511",6
"ENSMUSG00000101512",0
"ENSMUSG00000101513",0
"ENSMUSG00000101514",10
"ENSMUSG00000101515",0
"ENSMUSG00000101516",0
"ENSMUSG00000101517",0
"ENSMUSG00000101518",0
"ENSMUSG00000101519",6
"ENSMUSG00000101520",0
"ENSMUSG00000101521",0
"ENSMUSG00000101522",1
"ENSMUSG00000101523",152
"ENSMUSG00000101525",0
"ENSMUSG00000101526",0
"ENSMUSG00000101527",0
"ENSMUSG00000101528",0
"ENSMUSG00000101529",0
"ENSMUSG00000101530",0
"ENSMUSG00000101531",0
"ENSMUSG00000101532",1
"ENSMUSG00000101533",0
"ENSMUSG00000101534",0
"ENSMUSG00000101535",127
"ENSMUSG00000101536",0
"ENSMUSG00000101537",0
"ENSMUSG00000101538",0
"ENSMUSG00000101539",0
"ENSMUSG00000101540",0
"ENSMUSG00000101541",0
"ENSMUSG00000101542",0
"ENSMUSG00000101543",0
"ENSMUSG00000101544",0
"ENSMUSG00000101545",4
"ENSMUSG00000101546",0
"ENSMUSG00000101547",0
"ENSMUSG00000101548",0
"ENSMUSG00000101549",0
"ENSMUSG00000101550",1
"ENSMUSG00000101551",22
"ENSMUSG00000101552",0
"ENSMUSG00000101553",0
"ENSMUSG00000101554",0
"ENSMUSG00000101555",138
"ENSMUSG00000101557",0
"ENSMUSG00000101558",0
"ENSMUSG00000101559",0
"ENSMUSG00000101560",0
"ENSMUSG00000101562",0
"ENSMUSG00000101563",0
"ENSMUSG00000101564",1
"ENSMUSG00000101565",0
"ENSMUSG00000101566",0
"ENSMUSG00000101567",57
"ENSMUSG00000101568",0
"ENSMUSG00000101569",0
"ENSMUSG00000101570",0
"ENSMUSG00000101571",4
"ENSMUSG00000101573",0
"ENSMUSG00000101574",0
"ENSMUSG00000101575",0
"ENSMUSG00000101576",0
"ENSMUSG00000101578",0
"ENSMUSG00000101579",0
"ENSMUSG00000101580",0
"ENSMUSG00000101581",505
"ENSMUSG00000101582",0
"ENSMUSG00000101583",7
"ENSMUSG00000101584",0
"ENSMUSG00000101585",65
"ENSMUSG00000101586",17
"ENSMUSG00000101587",217
"ENSMUSG00000101588",0
"ENSMUSG00000101589",36
"ENSMUSG00000101590",0
"ENSMUSG00000101592",0
"ENSMUSG00000101593",0
"ENSMUSG00000101594",0
"ENSMUSG00000101595",370
"ENSMUSG00000101596",0
"ENSMUSG00000101597",85
"ENSMUSG00000101598",0
"ENSMUSG00000101599",37357
"ENSMUSG00000101600",2
"ENSMUSG00000101601",0
"ENSMUSG00000101602",0
"ENSMUSG00000101603",10
"ENSMUSG00000101605",0
"ENSMUSG00000101606",0
"ENSMUSG00000101607",0
"ENSMUSG00000101608",0
"ENSMUSG00000101609",139980
"ENSMUSG00000101610",8
"ENSMUSG00000101611",0
"ENSMUSG00000101612",5
"ENSMUSG00000101613",0
"ENSMUSG00000101614",0
"ENSMUSG00000101615",32
"ENSMUSG00000101616",0
"ENSMUSG00000101617",0
"ENSMUSG00000101618",0
"ENSMUSG00000101619",0
"ENSMUSG00000101621",4
"ENSMUSG00000101622",0
"ENSMUSG00000101623",0
"ENSMUSG00000101624",0
"ENSMUSG00000101625",57
"ENSMUSG00000101626",0
"ENSMUSG00000101627",0
"ENSMUSG00000101628",7
"ENSMUSG00000101629",0
"ENSMUSG00000101630",8
"ENSMUSG00000101631",0
"ENSMUSG00000101632",0
"ENSMUSG00000101633",0
"ENSMUSG00000101634",0
"ENSMUSG00000101636",2
"ENSMUSG00000101637",0
"ENSMUSG00000101638",0
"ENSMUSG00000101639",1
"ENSMUSG00000101640",2
"ENSMUSG00000101641",21
"ENSMUSG00000101642",0
"ENSMUSG00000101643",0
"ENSMUSG00000101644",0
"ENSMUSG00000101645",0
"ENSMUSG00000101646",0
"ENSMUSG00000101647",0
"ENSMUSG00000101648",0
"ENSMUSG00000101649",0
"ENSMUSG00000101650",0
"ENSMUSG00000101651",0
"ENSMUSG00000101652",6
"ENSMUSG00000101653",0
"ENSMUSG00000101654",0
"ENSMUSG00000101655",2245
"ENSMUSG00000101656",359
"ENSMUSG00000101657",0
"ENSMUSG00000101658",0
"ENSMUSG00000101659",0
"ENSMUSG00000101660",0
"ENSMUSG00000101661",3
"ENSMUSG00000101662",43
"ENSMUSG00000101664",0
"ENSMUSG00000101665",0
"ENSMUSG00000101666",2
"ENSMUSG00000101667",0
"ENSMUSG00000101668",0
"ENSMUSG00000101669",0
"ENSMUSG00000101670",0
"ENSMUSG00000101671",0
"ENSMUSG00000101672",0
"ENSMUSG00000101673",0
"ENSMUSG00000101674",629
"ENSMUSG00000101675",0
"ENSMUSG00000101676",0
"ENSMUSG00000101678",179
"ENSMUSG00000101679",0
"ENSMUSG00000101680",0
"ENSMUSG00000101681",0
"ENSMUSG00000101682",53
"ENSMUSG00000101683",0
"ENSMUSG00000101684",0
"ENSMUSG00000101685",4
"ENSMUSG00000101686",0
"ENSMUSG00000101687",2
"ENSMUSG00000101688",0
"ENSMUSG00000101689",0
"ENSMUSG00000101690",0
"ENSMUSG00000101691",0
"ENSMUSG00000101692",0
"ENSMUSG00000101693",3
"ENSMUSG00000101694",0
"ENSMUSG00000101695",38
"ENSMUSG00000101698",3
"ENSMUSG00000101699",0
"ENSMUSG00000101700",0
"ENSMUSG00000101701",0
"ENSMUSG00000101702",0
"ENSMUSG00000101703",0
"ENSMUSG00000101704",0
"ENSMUSG00000101705",0
"ENSMUSG00000101706",0
"ENSMUSG00000101707",0
"ENSMUSG00000101708",0
"ENSMUSG00000101709",0
"ENSMUSG00000101710",0
"ENSMUSG00000101711",65
"ENSMUSG00000101712",0
"ENSMUSG00000101713",0
"ENSMUSG00000101714",0
"ENSMUSG00000101715",0
"ENSMUSG00000101717",0
"ENSMUSG00000101718",0
"ENSMUSG00000101719",0
"ENSMUSG00000101720",0
"ENSMUSG00000101721",0
"ENSMUSG00000101722",116
"ENSMUSG00000101723",0
"ENSMUSG00000101724",0
"ENSMUSG00000101725",0
"ENSMUSG00000101726",14
"ENSMUSG00000101727",0
"ENSMUSG00000101728",0
"ENSMUSG00000101729",0
"ENSMUSG00000101730",8
"ENSMUSG00000101731",13
"ENSMUSG00000101732",0
"ENSMUSG00000101733",0
"ENSMUSG00000101734",0
"ENSMUSG00000101735",6
"ENSMUSG00000101736",2
"ENSMUSG00000101737",0
"ENSMUSG00000101739",0
"ENSMUSG00000101740",0
"ENSMUSG00000101741",0
"ENSMUSG00000101742",0
"ENSMUSG00000101743",0
"ENSMUSG00000101744",0
"ENSMUSG00000101745",0
"ENSMUSG00000101746",0
"ENSMUSG00000101747",0
"ENSMUSG00000101748",0
"ENSMUSG00000101750",0
"ENSMUSG00000101751",0
"ENSMUSG00000101752",0
"ENSMUSG00000101753",0
"ENSMUSG00000101754",1
"ENSMUSG00000101755",0
"ENSMUSG00000101756",0
"ENSMUSG00000101757",0
"ENSMUSG00000101758",0
"ENSMUSG00000101759",0
"ENSMUSG00000101760",0
"ENSMUSG00000101761",0
"ENSMUSG00000101762",0
"ENSMUSG00000101763",0
"ENSMUSG00000101764",0
"ENSMUSG00000101765",0
"ENSMUSG00000101766",0
"ENSMUSG00000101768",0
"ENSMUSG00000101769",0
"ENSMUSG00000101770",0
"ENSMUSG00000101771",0
"ENSMUSG00000101772",0
"ENSMUSG00000101773",0
"ENSMUSG00000101774",0
"ENSMUSG00000101775",0
"ENSMUSG00000101776",0
"ENSMUSG00000101777",8
"ENSMUSG00000101778",803
"ENSMUSG00000101779",0
"ENSMUSG00000101780",0
"ENSMUSG00000101781",0
"ENSMUSG00000101782",0
"ENSMUSG00000101783",0
"ENSMUSG00000101784",9
"ENSMUSG00000101785",0
"ENSMUSG00000101786",0
"ENSMUSG00000101787",0
"ENSMUSG00000101788",0
"ENSMUSG00000101789",0
"ENSMUSG00000101790",0
"ENSMUSG00000101791",1
"ENSMUSG00000101792",24
"ENSMUSG00000101793",0
"ENSMUSG00000101794",0
"ENSMUSG00000101795",1038
"ENSMUSG00000101796",0
"ENSMUSG00000101797",0
"ENSMUSG00000101798",89
"ENSMUSG00000101799",0
"ENSMUSG00000101800",10
"ENSMUSG00000101801",0
"ENSMUSG00000101802",0
"ENSMUSG00000101803",10
"ENSMUSG00000101804",0
"ENSMUSG00000101805",0
"ENSMUSG00000101806",0
"ENSMUSG00000101807",2
"ENSMUSG00000101808",0
"ENSMUSG00000101809",0
"ENSMUSG00000101810",0
"ENSMUSG00000101811",0
"ENSMUSG00000101812",0
"ENSMUSG00000101813",0
"ENSMUSG00000101814",3
"ENSMUSG00000101815",0
"ENSMUSG00000101816",0
"ENSMUSG00000101817",0
"ENSMUSG00000101818",0
"ENSMUSG00000101819",0
"ENSMUSG00000101820",0
"ENSMUSG00000101821",0
"ENSMUSG00000101822",2
"ENSMUSG00000101823",395
"ENSMUSG00000101824",0
"ENSMUSG00000101825",0
"ENSMUSG00000101826",0
"ENSMUSG00000101827",36
"ENSMUSG00000101829",0
"ENSMUSG00000101830",0
"ENSMUSG00000101831",0
"ENSMUSG00000101832",24
"ENSMUSG00000101833",0
"ENSMUSG00000101834",0
"ENSMUSG00000101835",0
"ENSMUSG00000101836",0
"ENSMUSG00000101837",0
"ENSMUSG00000101838",18
"ENSMUSG00000101839",0
"ENSMUSG00000101840",1
"ENSMUSG00000101841",13
"ENSMUSG00000101842",0
"ENSMUSG00000101843",0
"ENSMUSG00000101844",0
"ENSMUSG00000101845",149
"ENSMUSG00000101846",0
"ENSMUSG00000101847",0
"ENSMUSG00000101848",0
"ENSMUSG00000101849",18
"ENSMUSG00000101850",0
"ENSMUSG00000101851",0
"ENSMUSG00000101852",0
"ENSMUSG00000101853",0
"ENSMUSG00000101854",1
"ENSMUSG00000101855",0
"ENSMUSG00000101856",673
"ENSMUSG00000101857",0
"ENSMUSG00000101858",0
"ENSMUSG00000101859",0
"ENSMUSG00000101860",0
"ENSMUSG00000101861",0
"ENSMUSG00000101862",11
"ENSMUSG00000101863",0
"ENSMUSG00000101864",0
"ENSMUSG00000101865",0
"ENSMUSG00000101866",0
"ENSMUSG00000101867",0
"ENSMUSG00000101868",0
"ENSMUSG00000101869",0
"ENSMUSG00000101870",0
"ENSMUSG00000101871",0
"ENSMUSG00000101872",682
"ENSMUSG00000101873",0
"ENSMUSG00000101874",0
"ENSMUSG00000101875",34
"ENSMUSG00000101877",1
"ENSMUSG00000101878",0
"ENSMUSG00000101879",0
"ENSMUSG00000101880",159
"ENSMUSG00000101881",0
"ENSMUSG00000101882",0
"ENSMUSG00000101883",0
"ENSMUSG00000101884",0
"ENSMUSG00000101885",0
"ENSMUSG00000101886",0
"ENSMUSG00000101887",0
"ENSMUSG00000101888",0
"ENSMUSG00000101890",0
"ENSMUSG00000101891",0
"ENSMUSG00000101892",2973
"ENSMUSG00000101893",0
"ENSMUSG00000101894",0
"ENSMUSG00000101895",3
"ENSMUSG00000101896",7
"ENSMUSG00000101897",0
"ENSMUSG00000101898",0
"ENSMUSG00000101899",0
"ENSMUSG00000101900",0
"ENSMUSG00000101901",0
"ENSMUSG00000101902",0
"ENSMUSG00000101903",6
"ENSMUSG00000101904",0
"ENSMUSG00000101905",11
"ENSMUSG00000101906",0
"ENSMUSG00000101907",0
"ENSMUSG00000101908",0
"ENSMUSG00000101909",0
"ENSMUSG00000101910",0
"ENSMUSG00000101911",0
"ENSMUSG00000101912",0
"ENSMUSG00000101913",0
"ENSMUSG00000101914",0
"ENSMUSG00000101915",0
"ENSMUSG00000101916",0
"ENSMUSG00000101917",0
"ENSMUSG00000101918",1
"ENSMUSG00000101919",0
"ENSMUSG00000101920",0
"ENSMUSG00000101921",0
"ENSMUSG00000101922",0
"ENSMUSG00000101923",0
"ENSMUSG00000101925",0
"ENSMUSG00000101927",0
"ENSMUSG00000101928",0
"ENSMUSG00000101929",0
"ENSMUSG00000101930",0
"ENSMUSG00000101931",0
"ENSMUSG00000101932",4
"ENSMUSG00000101933",0
"ENSMUSG00000101934",0
"ENSMUSG00000101935",0
"ENSMUSG00000101936",0
"ENSMUSG00000101937",2
"ENSMUSG00000101938",0
"ENSMUSG00000101939",44
"ENSMUSG00000101940",1
"ENSMUSG00000101941",0
"ENSMUSG00000101942",244
"ENSMUSG00000101943",0
"ENSMUSG00000101944",0
"ENSMUSG00000101945",12
"ENSMUSG00000101947",0
"ENSMUSG00000101948",0
"ENSMUSG00000101949",0
"ENSMUSG00000101950",0
"ENSMUSG00000101951",0
"ENSMUSG00000101952",35
"ENSMUSG00000101953",19
"ENSMUSG00000101954",0
"ENSMUSG00000101955",0
"ENSMUSG00000101956",0
"ENSMUSG00000101957",0
"ENSMUSG00000101958",0
"ENSMUSG00000101959",0
"ENSMUSG00000101960",0
"ENSMUSG00000101961",0
"ENSMUSG00000101962",0
"ENSMUSG00000101963",0
"ENSMUSG00000101964",154
"ENSMUSG00000101965",1
"ENSMUSG00000101966",6
"ENSMUSG00000101967",0
"ENSMUSG00000101968",0
"ENSMUSG00000101969",14
"ENSMUSG00000101970",8374
"ENSMUSG00000101971",0
"ENSMUSG00000101972",1443
"ENSMUSG00000101973",4
"ENSMUSG00000101974",0
"ENSMUSG00000101975",0
"ENSMUSG00000101977",0
"ENSMUSG00000101978",0
"ENSMUSG00000101980",0
"ENSMUSG00000101981",0
"ENSMUSG00000101982",0
"ENSMUSG00000101983",0
"ENSMUSG00000101984",0
"ENSMUSG00000101985",0
"ENSMUSG00000101986",2
"ENSMUSG00000101987",0
"ENSMUSG00000101988",0
"ENSMUSG00000101989",0
"ENSMUSG00000101990",0
"ENSMUSG00000101991",0
"ENSMUSG00000101992",0
"ENSMUSG00000101993",0
"ENSMUSG00000101994",0
"ENSMUSG00000101995",2
"ENSMUSG00000101996",0
"ENSMUSG00000101997",0
"ENSMUSG00000101998",0
"ENSMUSG00000102000",0
"ENSMUSG00000102001",0
"ENSMUSG00000102002",0
"ENSMUSG00000102003",0
"ENSMUSG00000102004",0
"ENSMUSG00000102005",0
"ENSMUSG00000102006",0
"ENSMUSG00000102008",0
"ENSMUSG00000102009",332
"ENSMUSG00000102010",0
"ENSMUSG00000102011",0
"ENSMUSG00000102013",0
"ENSMUSG00000102014",5
"ENSMUSG00000102015",0
"ENSMUSG00000102016",0
"ENSMUSG00000102017",0
"ENSMUSG00000102018",103
"ENSMUSG00000102019",0
"ENSMUSG00000102020",0
"ENSMUSG00000102022",0
"ENSMUSG00000102023",0
"ENSMUSG00000102025",0
"ENSMUSG00000102026",0
"ENSMUSG00000102027",7
"ENSMUSG00000102028",0
"ENSMUSG00000102029",0
"ENSMUSG00000102030",4
"ENSMUSG00000102031",0
"ENSMUSG00000102032",0
"ENSMUSG00000102033",0
"ENSMUSG00000102035",0
"ENSMUSG00000102036",0
"ENSMUSG00000102037",2
"ENSMUSG00000102038",31
"ENSMUSG00000102039",0
"ENSMUSG00000102041",0
"ENSMUSG00000102042",0
"ENSMUSG00000102043",0
"ENSMUSG00000102044",0
"ENSMUSG00000102045",0
"ENSMUSG00000102046",0
"ENSMUSG00000102047",13
"ENSMUSG00000102048",98
"ENSMUSG00000102049",0
"ENSMUSG00000102050",0
"ENSMUSG00000102051",0
"ENSMUSG00000102052",2
"ENSMUSG00000102053",0
"ENSMUSG00000102054",0
"ENSMUSG00000102055",86
"ENSMUSG00000102056",0
"ENSMUSG00000102057",0
"ENSMUSG00000102058",0
"ENSMUSG00000102059",648
"ENSMUSG00000102060",0
"ENSMUSG00000102061",0
"ENSMUSG00000102062",0
"ENSMUSG00000102063",0
"ENSMUSG00000102064",0
"ENSMUSG00000102065",0
"ENSMUSG00000102067",0
"ENSMUSG00000102068",0
